attribute description, element ns name, element local name
{}clearContents defined by sml_CT_MetadataType,http://purl.oclc.org/ooxml/spreadsheetml/main,metadataType
{}clearFormats defined by sml_CT_MetadataType,http://purl.oclc.org/ooxml/spreadsheetml/main,metadataType
{}click defined by sml_CT_PivotSelection,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotSelection
{}clientInsertedTime defined by p_CT_SlideSyncProperties,http://purl.oclc.org/ooxml/presentationml/main,sldSyncPr
{}clipped defined by sml_CT_QueryTableField,http://purl.oclc.org/ooxml/spreadsheetml/main,queryTableField
{}clrIdx defined by p_CT_CommentAuthor,http://purl.oclc.org/ooxml/presentationml/main,cmAuthor
{}clrMode defined by p_CT_PrintProperties,http://purl.oclc.org/ooxml/presentationml/main,prnPr
{}clrSpc defined by p_CT_TLAnimateColorBehavior,http://purl.oclc.org/ooxml/presentationml/main,animClr
{}cmd defined by p_CT_TLCommandBehavior,http://purl.oclc.org/ooxml/presentationml/main,cmd
{}codeName defined by sml_CT_ChartsheetPr,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetPr
{}codeName defined by sml_CT_FileVersion,http://purl.oclc.org/ooxml/spreadsheetml/main,fileVersion
{}codeName defined by sml_CT_SheetPr,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetPr
{}codeName defined by sml_CT_WorkbookPr,http://purl.oclc.org/ooxml/spreadsheetml/main,workbookPr
{}coerce defined by sml_CT_MetadataType,http://purl.oclc.org/ooxml/spreadsheetml/main,metadataType
{}coherent3DOff defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}colGrandTotals defined by sml_CT_pivotTableDefinition,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotTableDefinition
{}colHeaderCaption defined by sml_CT_pivotTableDefinition,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotTableDefinition
{}colHidden defined by sml_CT_CommentPr,http://purl.oclc.org/ooxml/spreadsheetml/main,commentPr
{}colId defined by sml_CT_FilterColumn,http://purl.oclc.org/ooxml/spreadsheetml/main,filterColumn
{}colPageCount defined by sml_CT_Location,http://purl.oclc.org/ooxml/spreadsheetml/main,location
{}collapse defined by p_CT_OutlineViewSlideEntry,http://purl.oclc.org/ooxml/presentationml/main,sld
{}collapsed defined by sml_CT_Col,http://purl.oclc.org/ooxml/spreadsheetml/main,col
{}collapsed defined by sml_CT_Row,http://purl.oclc.org/ooxml/spreadsheetml/main,row
{}collapsedLevelsAreSubtotals defined by sml_CT_PivotArea,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotArea
{}colorId defined by sml_CT_CustomSheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,customSheetView
{}colorId defined by sml_CT_SheetView,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetView
{}cols defined by sml_CT_DdeValues,http://purl.oclc.org/ooxml/spreadsheetml/main,values
{}columnSort defined by sml_CT_SortState,http://purl.oclc.org/ooxml/spreadsheetml/main,sortState
{}comma defined by sml_CT_TextPr,http://purl.oclc.org/ooxml/spreadsheetml/main,textPr
{}command defined by sml_CT_DbPr,http://purl.oclc.org/ooxml/spreadsheetml/main,dbPr
{}commandType defined by sml_CT_DbPr,http://purl.oclc.org/ooxml/spreadsheetml/main,dbPr
{}comment defined by sml_CT_DefinedName,http://purl.oclc.org/ooxml/spreadsheetml/main,definedName
{}comment defined by sml_CT_RevisionDefinedName,http://purl.oclc.org/ooxml/spreadsheetml/main,rdn
{}comment defined by sml_CT_Scenario,http://purl.oclc.org/ooxml/spreadsheetml/main,scenario
{}comment defined by sml_CT_Table,http://purl.oclc.org/ooxml/spreadsheetml/main,table
{}compact defined by sml_CT_PivotField,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotField
{}compact defined by sml_CT_pivotTableDefinition,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotTableDefinition
{}compactData defined by sml_CT_pivotTableDefinition,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotTableDefinition
{}compatMode defined by p_CT_Presentation,http://purl.oclc.org/ooxml/presentationml/main,presentation
{}concurrent defined by p_CT_TLTimeNodeSequence,http://purl.oclc.org/ooxml/presentationml/main,seq
{}concurrentCalc defined by sml_CT_CalcPr,http://purl.oclc.org/ooxml/spreadsheetml/main,calcPr
{}concurrentManualCount defined by sml_CT_CalcPr,http://purl.oclc.org/ooxml/spreadsheetml/main,calcPr
{}conformance defined by p_CT_Presentation,http://purl.oclc.org/ooxml/presentationml/main,presentation
{}conformance defined by sml_CT_Workbook,http://purl.oclc.org/ooxml/spreadsheetml/main,workbook
{}connection defined by sml_CT_DbPr,http://purl.oclc.org/ooxml/spreadsheetml/main,dbPr
{}connectionId defined by sml_CT_CacheSource,http://purl.oclc.org/ooxml/spreadsheetml/main,cacheSource
{}connectionId defined by sml_CT_QueryTable,http://purl.oclc.org/ooxml/spreadsheetml/main,queryTable
{}connectionId defined by sml_CT_SingleXmlCell,http://purl.oclc.org/ooxml/spreadsheetml/main,singleXmlCell
{}connectionId defined by sml_CT_Table,http://purl.oclc.org/ooxml/spreadsheetml/main,table
{}consecutive defined by sml_CT_TextPr,http://purl.oclc.org/ooxml/spreadsheetml/main,textPr
{}consecutive defined by sml_CT_WebPr,http://purl.oclc.org/ooxml/spreadsheetml/main,webPr
{}containsBlank defined by sml_CT_SharedItems,http://purl.oclc.org/ooxml/spreadsheetml/main,sharedItems
{}containsDate defined by sml_CT_SharedItems,http://purl.oclc.org/ooxml/spreadsheetml/main,sharedItems
{}containsInteger defined by sml_CT_SharedItems,http://purl.oclc.org/ooxml/spreadsheetml/main,sharedItems
{}containsMixedTypes defined by sml_CT_SharedItems,http://purl.oclc.org/ooxml/spreadsheetml/main,sharedItems
{}containsNonDate defined by sml_CT_SharedItems,http://purl.oclc.org/ooxml/spreadsheetml/main,sharedItems
{}containsNumber defined by sml_CT_SharedItems,http://purl.oclc.org/ooxml/spreadsheetml/main,sharedItems
{}containsSemiMixedTypes defined by sml_CT_SharedItems,http://purl.oclc.org/ooxml/spreadsheetml/main,sharedItems
{}containsString defined by sml_CT_SharedItems,http://purl.oclc.org/ooxml/spreadsheetml/main,sharedItems
{}content defined by sml_CT_ChartsheetProtection,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetProtection
{}contentType defined by a_CT_AudioFile,http://purl.oclc.org/ooxml/drawingml/main,audioFile
{}contentType defined by a_CT_VideoFile,http://purl.oclc.org/ooxml/drawingml/main,videoFile
{}contrast defined by a_CT_LuminanceEffect,http://purl.oclc.org/ooxml/drawingml/main,lum
{}copies defined by dchrt_CT_PageSetup,http://purl.oclc.org/ooxml/drawingml/chart,pageSetup
{}copies defined by sml_CT_CsPageSetup,http://purl.oclc.org/ooxml/spreadsheetml/main,pageSetup
{}copies defined by sml_CT_PageSetup,http://purl.oclc.org/ooxml/spreadsheetml/main,pageSetup
{}copy defined by sml_CT_MetadataType,http://purl.oclc.org/ooxml/spreadsheetml/main,metadataType
{}count defined by sml_CT_Borders,http://purl.oclc.org/ooxml/spreadsheetml/main,borders
{}count defined by sml_CT_CacheFields,http://purl.oclc.org/ooxml/spreadsheetml/main,cacheFields
{}count defined by sml_CT_CacheHierarchies,http://purl.oclc.org/ooxml/spreadsheetml/main,cacheHierarchies
{}count defined by sml_CT_CacheHierarchy,http://purl.oclc.org/ooxml/spreadsheetml/main,cacheHierarchy
{}count defined by sml_CT_CalculatedItems,http://purl.oclc.org/ooxml/spreadsheetml/main,calculatedItems
{}count defined by sml_CT_CalculatedMembers,http://purl.oclc.org/ooxml/spreadsheetml/main,calculatedMembers
{}count defined by sml_CT_CellStyleXfs,http://purl.oclc.org/ooxml/spreadsheetml/main,cellStyleXfs
{}count defined by sml_CT_CellStyles,http://purl.oclc.org/ooxml/spreadsheetml/main,cellStyles
{}count defined by sml_CT_CellXfs,http://purl.oclc.org/ooxml/spreadsheetml/main,cellXfs
{}count defined by sml_CT_ChartFormats,http://purl.oclc.org/ooxml/spreadsheetml/main,chartFormats
{}count defined by sml_CT_ColFields,http://purl.oclc.org/ooxml/spreadsheetml/main,colFields
{}count defined by sml_CT_ColHierarchiesUsage,http://purl.oclc.org/ooxml/spreadsheetml/main,colHierarchiesUsage
{}count defined by sml_CT_ConditionalFormats,http://purl.oclc.org/ooxml/spreadsheetml/main,conditionalFormats
{}count defined by sml_CT_DataFields,http://purl.oclc.org/ooxml/spreadsheetml/main,dataFields
{}count defined by sml_CT_DataRefs,http://purl.oclc.org/ooxml/spreadsheetml/main,dataRefs
{}count defined by sml_CT_DataValidations,http://purl.oclc.org/ooxml/spreadsheetml/main,dataValidations
{}count defined by sml_CT_Dimensions,http://purl.oclc.org/ooxml/spreadsheetml/main,dimensions
{}count defined by sml_CT_DiscretePr,http://purl.oclc.org/ooxml/spreadsheetml/main,discretePr
{}count defined by sml_CT_Dxfs,http://purl.oclc.org/ooxml/spreadsheetml/main,dxfs
{}count defined by sml_CT_FieldsUsage,http://purl.oclc.org/ooxml/spreadsheetml/main,fieldsUsage
{}count defined by sml_CT_Fills,http://purl.oclc.org/ooxml/spreadsheetml/main,fills
{}count defined by sml_CT_Fonts,http://purl.oclc.org/ooxml/spreadsheetml/main,fonts
{}count defined by sml_CT_Formats,http://purl.oclc.org/ooxml/spreadsheetml/main,formats
{}count defined by sml_CT_FutureMetadata,http://purl.oclc.org/ooxml/spreadsheetml/main,futureMetadata
{}count defined by sml_CT_GroupItems,http://purl.oclc.org/ooxml/spreadsheetml/main,groupItems
{}count defined by sml_CT_GroupLevels,http://purl.oclc.org/ooxml/spreadsheetml/main,groupLevels
{}count defined by sml_CT_GroupMembers,http://purl.oclc.org/ooxml/spreadsheetml/main,groupMembers
{}count defined by sml_CT_Groups,http://purl.oclc.org/ooxml/spreadsheetml/main,groups
{}count defined by sml_CT_Items,http://purl.oclc.org/ooxml/spreadsheetml/main,items
{}count defined by sml_CT_MdxMetadata,http://purl.oclc.org/ooxml/spreadsheetml/main,mdxMetadata
{}count defined by sml_CT_MeasureDimensionMaps,http://purl.oclc.org/ooxml/spreadsheetml/main,maps
{}count defined by sml_CT_MeasureGroups,http://purl.oclc.org/ooxml/spreadsheetml/main,measureGroups
{}count defined by sml_CT_MemberProperties,http://purl.oclc.org/ooxml/spreadsheetml/main,mps
{}count defined by sml_CT_Members,http://purl.oclc.org/ooxml/spreadsheetml/main,members
{}count defined by sml_CT_MergeCells,http://purl.oclc.org/ooxml/spreadsheetml/main,mergeCells
{}count defined by sml_CT_MetadataStrings,http://purl.oclc.org/ooxml/spreadsheetml/main,metadataStrings
{}count defined by sml_CT_MetadataTypes,http://purl.oclc.org/ooxml/spreadsheetml/main,metadataTypes
{}count defined by sml_CT_NumFmts,http://purl.oclc.org/ooxml/spreadsheetml/main,numFmts
{}count defined by sml_CT_PCDKPIs,http://purl.oclc.org/ooxml/spreadsheetml/main,kpis
{}count defined by sml_CT_PCDSCPage,http://purl.oclc.org/ooxml/spreadsheetml/main,page
{}count defined by sml_CT_PCDSDTCEntries,http://purl.oclc.org/ooxml/spreadsheetml/main,entries
{}count defined by sml_CT_PageFields,http://purl.oclc.org/ooxml/spreadsheetml/main,pageFields
{}count defined by sml_CT_Pages,http://purl.oclc.org/ooxml/spreadsheetml/main,pages
{}count defined by sml_CT_Parameters,http://purl.oclc.org/ooxml/spreadsheetml/main,parameters
{}count defined by sml_CT_PivotAreaReference,http://purl.oclc.org/ooxml/spreadsheetml/main,reference
{}count defined by sml_CT_PivotAreaReferences,http://purl.oclc.org/ooxml/spreadsheetml/main,references
{}count defined by sml_CT_PivotAreas,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotAreas
{}count defined by sml_CT_PivotCacheRecords,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotCacheRecords
{}count defined by sml_CT_PivotFields,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotFields
{}count defined by sml_CT_PivotFilters,http://purl.oclc.org/ooxml/spreadsheetml/main,filters
{}count defined by sml_CT_PivotHierarchies,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotHierarchies
{}count defined by sml_CT_PivotSelection,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotSelection
{}count defined by sml_CT_QueryCache,http://purl.oclc.org/ooxml/spreadsheetml/main,queryCache
{}count defined by sml_CT_QueryTableDeletedFields,http://purl.oclc.org/ooxml/spreadsheetml/main,queryTableDeletedFields
{}count defined by sml_CT_QueryTableFields,http://purl.oclc.org/ooxml/spreadsheetml/main,queryTableFields
{}count defined by sml_CT_RangeSets,http://purl.oclc.org/ooxml/spreadsheetml/main,rangeSets
{}count defined by sml_CT_ReviewedRevisions,http://purl.oclc.org/ooxml/spreadsheetml/main,reviewedList
{}count defined by sml_CT_RowFields,http://purl.oclc.org/ooxml/spreadsheetml/main,rowFields
{}count defined by sml_CT_RowHierarchiesUsage,http://purl.oclc.org/ooxml/spreadsheetml/main,rowHierarchiesUsage
{}count defined by sml_CT_Scenario,http://purl.oclc.org/ooxml/spreadsheetml/main,scenario
{}count defined by sml_CT_ServerFormats,http://purl.oclc.org/ooxml/spreadsheetml/main,serverFormats
{}count defined by sml_CT_Set,http://purl.oclc.org/ooxml/spreadsheetml/main,set
{}count defined by sml_CT_Sets,http://purl.oclc.org/ooxml/spreadsheetml/main,sets
{}count defined by sml_CT_SharedItems,http://purl.oclc.org/ooxml/spreadsheetml/main,sharedItems
{}count defined by sml_CT_SheetIdMap,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetIdMap
{}count defined by sml_CT_Sst,http://purl.oclc.org/ooxml/spreadsheetml/main,sst
{}count defined by sml_CT_TableColumns,http://purl.oclc.org/ooxml/spreadsheetml/main,tableColumns
{}count defined by sml_CT_TableParts,http://purl.oclc.org/ooxml/spreadsheetml/main,tableParts
{}count defined by sml_CT_TableStyle,http://purl.oclc.org/ooxml/spreadsheetml/main,tableStyle
{}count defined by sml_CT_TableStyles,http://purl.oclc.org/ooxml/spreadsheetml/main,tableStyles
{}count defined by sml_CT_Tables,http://purl.oclc.org/ooxml/spreadsheetml/main,tables
{}count defined by sml_CT_TextFields,http://purl.oclc.org/ooxml/spreadsheetml/main,textFields
{}count defined by sml_CT_Users,http://purl.oclc.org/ooxml/spreadsheetml/main,users
{}count defined by sml_CT_WebPublishItems,http://purl.oclc.org/ooxml/spreadsheetml/main,webPublishItems
{}count defined by sml_CT_WebPublishObjects,http://purl.oclc.org/ooxml/spreadsheetml/main,webPublishObjects
{}count defined by sml_CT_colItems,http://purl.oclc.org/ooxml/spreadsheetml/main,colItems
{}count defined by sml_CT_rowItems,http://purl.oclc.org/ooxml/spreadsheetml/main,rowItems
{}countASubtotal defined by sml_CT_PivotAreaReference,http://purl.oclc.org/ooxml/spreadsheetml/main,reference
{}countASubtotal defined by sml_CT_PivotField,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotField
{}countSubtotal defined by sml_CT_PivotAreaReference,http://purl.oclc.org/ooxml/spreadsheetml/main,reference
{}countSubtotal defined by sml_CT_PivotField,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotField
{}cp defined by sml_CT_Boolean,http://purl.oclc.org/ooxml/spreadsheetml/main,b
{}cp defined by sml_CT_DateTime,http://purl.oclc.org/ooxml/spreadsheetml/main,d
{}cp defined by sml_CT_Error,http://purl.oclc.org/ooxml/spreadsheetml/main,e
{}cp defined by sml_CT_Missing,http://purl.oclc.org/ooxml/spreadsheetml/main,m
{}cp defined by sml_CT_Number,http://purl.oclc.org/ooxml/spreadsheetml/main,n
{}cp defined by sml_CT_String,http://purl.oclc.org/ooxml/spreadsheetml/main,s
{}crashSave defined by sml_CT_FileRecoveryPr,http://purl.oclc.org/ooxml/spreadsheetml/main,fileRecoveryPr
{}createdVersion defined by sml_CT_PivotCacheDefinition,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotCacheDefinition
{}createdVersion defined by sml_CT_pivotTableDefinition,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotTableDefinition
{}credentials defined by sml_CT_Connection,http://purl.oclc.org/ooxml/spreadsheetml/main,connection
{}cs defined by sml_CT_UndoInfo,http://purl.oclc.org/ooxml/spreadsheetml/main,undo
{}csCatId defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}csTypeId defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}css defined by sml_CT_WebPublishing,http://purl.oclc.org/ooxml/spreadsheetml/main,webPublishing
{}cstate defined by a_CT_Blip,http://purl.oclc.org/ooxml/drawingml/main,blip
{}ct defined by sml_CT_MdxTuple,http://purl.oclc.org/ooxml/spreadsheetml/main,t
{}culture defined by sml_CT_ServerFormat,http://purl.oclc.org/ooxml/spreadsheetml/main,serverFormat
{}current defined by sml_CT_Scenarios,http://purl.oclc.org/ooxml/spreadsheetml/main,scenarios
{}custAng defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}custFlipHor defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}custFlipVert defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}custLinFactNeighborX defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}custLinFactNeighborY defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}custLinFactX defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}custLinFactY defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}custRadScaleInc defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}custRadScaleRad defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}custScaleX defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}custScaleY defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}custSzX defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}custSzY defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}custT defined by ddgrm_CT_ElemPropSet,http://purl.oclc.org/ooxml/drawingml/diagram,prSet
{}customBuiltin defined by sml_CT_CellStyle,http://purl.oclc.org/ooxml/spreadsheetml/main,cellStyle
{}customFormat defined by sml_CT_Row,http://purl.oclc.org/ooxml/spreadsheetml/main,row
{}customHeight defined by sml_CT_Row,http://purl.oclc.org/ooxml/spreadsheetml/main,row
{}customHeight defined by sml_CT_SheetFormatPr,http://purl.oclc.org/ooxml/spreadsheetml/main,sheetFormatPr
{}customList defined by sml_CT_SortCondition,http://purl.oclc.org/ooxml/spreadsheetml/main,sortCondition
{}customListSort defined by sml_CT_pivotTableDefinition,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotTableDefinition
{}customMenu defined by sml_CT_DefinedName,http://purl.oclc.org/ooxml/spreadsheetml/main,definedName
{}customMenu defined by sml_CT_RevisionDefinedName,http://purl.oclc.org/ooxml/spreadsheetml/main,rdn
{}customRollUp defined by sml_CT_GroupLevel,http://purl.oclc.org/ooxml/spreadsheetml/main,groupLevel
{}customView defined by sml_CT_RevisionDefinedName,http://purl.oclc.org/ooxml/spreadsheetml/main,rdn
{}customWidth defined by sml_CT_Col,http://purl.oclc.org/ooxml/spreadsheetml/main,col
{}cx defined by p_CT_SlideSize,http://purl.oclc.org/ooxml/presentationml/main,sldSz
{}cxnId defined by ddgrm_CT_Pt,http://purl.oclc.org/ooxml/drawingml/diagram,pt
{}cy defined by p_CT_SlideSize,http://purl.oclc.org/ooxml/presentationml/main,sldSz
{}d defined by a_CT_DashStop,http://purl.oclc.org/ooxml/drawingml/main,ds
{}d defined by sml_CT_Item,http://purl.oclc.org/ooxml/spreadsheetml/main,item
{}data defined by sml_CT_PivotSelection,http://purl.oclc.org/ooxml/spreadsheetml/main,pivotSelection
{}dataBound defined by sml_CT_QueryTableField,http://purl.oclc.org/ooxml/spreadsheetml/main,queryTableField
